movieId,title,genres,imdbId,tmdbId
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,106912,15613.0
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,32635,28421.0
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,364517,8424.0
9011,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,40705,32558.0
9013,Secret Honor (1984),Drama,88074,50034.0
9014,Since You Went Away (1944),Drama|War,37280,42401.0
9018,Control Room (2004),Documentary|War,391024,18889.0
25736,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,11130,3016.0
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror,11237,2972.0
25738,"Last of the Mohicans, The (1920)",Adventure|Drama,11387,71065.0
25741,"Phantom Carriage, The (Körkarlen) (1921)",Drama,12364,58129.0
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),Fantasy,12494,29267.0
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror,13257,57283.0
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,14142,18987.0
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,15324,992.0
25751,"Big Parade, The (1925)",Drama|Romance|War,15624,3060.0
25752,"Freshman, The (1925)",Comedy,15841,42359.0
25753,Greed (1924),Drama,15881,1405.0
25755,"Phantom of the Opera, The (1925)",Drama|Horror,16220,964.0
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,18037,939.0
25759,October (1928),Drama|War,18217,697.0
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance,18528,27503.0
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama,18737,905.0
25764,"Cameraman, The (1928)",Comedy|Drama|Romance,18742,31411.0
25765,"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)",Drama|Horror,18770,28189.0
25766,"Crowd, The (1928)",Drama,18806,3061.0
25767,"Man Who Laughs, The (1928)",Drama|Romance,19130,27517.0
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,19421,25768.0
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626.0
25773,Little Caesar (1931),Crime|Drama,21079,27899.0
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance,21577,5729.0
25777,Monkey Business (1931),Comedy,22158,13911.0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,22718,48365.0
25785,"Land Without Bread (Hurdes, tierra sin pan, Las) (1933)",Documentary|Drama,23037,91.0
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller,23293,31592.0
25788,Scarface (1932),Crime|Drama,23427,877.0
25789,Shanghai Express (1932),Adventure|Drama|Romance,23458,875.0
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama,23634,28268.0
25793,Vampyr (1932),Fantasy|Horror,23649,779.0
25795,Dinner at Eight (1933),Comedy|Drama|Romance,23948,39130.0
25797,Gold Diggers of 1933 (1933),Musical,24069,31511.0
25798,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,24188,3031.0
25801,She Done Him Wrong (1933),Comedy|Romance,24548,43595.0
25802,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy,24593,43149.0
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,24844,43904.0
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,24894,24106.0
25812,"Scarlet Pimpernel, The (1934)",Adventure|Comedy,25748,22614.0
25818,"Informer, The (1935)",Crime|Drama,26529,43896.0
25820,"Raven, The (1935)",Horror,26912,17907.0
25822,Werewolf of London (1935),Drama|Fantasy|Horror|Sci-Fi,27194,27970.0
25825,Fury (1936),Drama|Film-Noir,27652,14615.0
25826,Libeled Lady (1936),Comedy|Romance,27884,31773.0
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,27996,24807.0
25828,"Petrified Forest, The (1936)",Crime|Drama|Romance,28096,17030.0
25833,Camille (1936),Drama|Romance,28683,43874.0
25834,Captains Courageous (1937),Adventure|Drama,28691,16515.0
25835,Dead End (1937),Crime|Drama|Film-Noir,28773,27973.0
25839,Nothing Sacred (1937),Comedy|Drama|Romance,29322,37650.0
25840,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance,29442,43867.0
25841,Stage Door (1937),Drama,29604,43864.0
25842,Topper (1937),Comedy|Fantasy|Romance,29682,23101.0
25850,Holiday (1938),Comedy|Drama|Romance,30241,16274.0
25852,Gaslight (1940),Mystery|Thriller,31359,55207.0
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,31867,37698.0
25856,Wuthering Heights (1939),Drama|Romance,32145,3084.0
25865,"Letter, The (1940)",Drama|Film-Noir,32701,17801.0
25866,"Sea Hawk, The (1940)",Action|Adventure|Romance,33028,26201.0
25868,Ball of Fire (1941),Comedy|Romance,33373,29884.0
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,33712,38914.0
25886,Random Harvest (1942),Drama|Romance,35238,22387.0
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance,35979,18727.0
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War,36152,41355.0
25898,Day of Wrath (Vredens dag) (1943),Drama,36506,41391.0
25899,Cover Girl (1944),Comedy|Musical,36723,21622.0
25900,"Curse of the Cat People, The (1944)",Drama,36733,28436.0
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War,36910,22638.0
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller,37075,21451.0
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,37077,42879.0
25906,Mr. Skeffington (1944),Drama|Romance,37094,43307.0
25908,Passage to Marseille (1944),Adventure|Drama|War,37166,18229.0
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,37469,17136.0
25913,Isle of the Dead (1945),Horror|Thriller,37820,30348.0
25914,"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",Drama,37824,9797.0
25916,They Were Expendable (1945),Drama|War,38160,18771.0
25918,"Tree Grows in Brooklyn, A (1945)",Drama,38190,30177.0
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,38369,16090.0
25923,Great Expectations (1946),Drama,38574,14320.0
25924,Humoresque (1946),Drama|Romance,38622,26701.0
25926,Shoeshine (Sciuscià) (1946),Drama,38913,43469.0
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,38991,20246.0
25929,Nightmare Alley (1947),Drama|Film-Noir,39661,19169.0
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,39677,43461.0
25934,3 Godfathers (1948),Drama|Western,40064,29244.0
25937,Easter Parade (1948),Musical|Romance,40308,29380.0
25938,Fort Apache (1948),Western,40369,37347.0
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766.0
25941,Letter from an Unknown Woman (1948),Drama|Romance,40536,946.0
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,40636,20482.0
25944,"Pirate, The (1948)",Adventure|Comedy|Musical|Romance,40694,35032.0
25945,They Live by Night (1949),Crime|Film-Noir|Romance,40872,44190.0
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,40876,41609.0
25947,Unfaithfully Yours (1948),Comedy,40919,33115.0
25951,In the Good Old Summertime (1949),Musical,41507,25698.0
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,41587,45578.0
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,41719,4558.0
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,42200,25209.0
25960,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The) (1950)",Drama,42436,15390.0
25961,"Gunfighter, The (1950)",Action|Western,42531,17409.0
25962,King Solomon's Mines (1950),Action|Adventure|Romance,42646,43388.0
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,42804,800.0
25965,Summer Stock (1950),Comedy|Musical|Romance,43012,43390.0
25971,Carrie (1952),Drama|Romance,44486,43358.0
25972,Clash by Night (1952),Drama|Film-Noir,44502,24003.0
25975,"Life of Oharu, The (Saikaku ichidai onna) (1952)",Drama,45112,43364.0
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi,45469,3023.0
25980,Gate of Hell (Jigokumon) (1953),Drama|Romance,45935,43349.0
25993,Magnificent Obsession (1954),Drama|Romance,47203,13457.0
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,47444,31372.0
25996,"Star Is Born, A (1954)",Drama|Musical,47522,3111.0
25999,The Wild One (1953),Drama,47677,28696.0
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,48393,44026.0
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,48434,803.0
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,48579,31374.0
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War,48752,36439.0
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War,49012,33319.0
26010,Carousel (1956),Musical|Romance,49055,28100.0
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,49710,31378.0
26013,Rodan (Sora no daikaijû Radon) (1956),Adventure,49782,19742.0
26021,Jailhouse Rock (1957),Crime|Drama|Musical|Romance,50556,15697.0
26025,"Spirit of St. Louis, The (1957)",Adventure|Drama,51003,18776.0
26038,Teacher's Pet (1958),Comedy|Romance,52278,43137.0
26043,"Vikings, The (1958)",Action|Adventure,52365,42661.0
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,53115,34528.0
26049,Fires on the Plain (Nobi) (1959),Drama|War,53121,31427.0
26051,"Nun's Story, The (1959)",Drama,53131,27029.0
26052,Pickpocket (1959),Crime|Drama,53168,690.0
26055,Floating Weeds (Ukigusa) (1959),Drama,53390,46918.0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,54144,36872.0
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,54460,31589.0
26072,Murder She Said (1961),Comedy|Crime|Drama|Mystery,55205,750.0
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,55233,34530.0
26076,Scream of Fear (a.k.a. Taste of Fear) (1961),Horror|Mystery|Thriller,55505,64568.0
26078,Advise and Consent (1962),Drama,55728,17185.0
26082,Harakiri (Seppuku) (1962),Drama,56058,14537.0
26083,"Loneliness of the Long Distance Runner, The (1962)",Drama,56194,16103.0
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,56262,13671.0
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,56264,11085.0
26090,"Easy Life, The (Il Sorpasso) (1962)",Comedy|Drama,56512,24188.0
26094,"Eclisse, L' (Eclipse) (1962)",Drama,56736,21135.0
26101,McLintock! (1963),Comedy|Western,57298,15263.0
26104,Murder at the Gallop (1963),Comedy|Crime|Drama|Mystery|Thriller,57334,751.0
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime,57591,25253.0
26111,Becket (1964),Drama,57877,15421.0
26113,"Best Man, The (1964)",Comedy|Drama,57883,37315.0
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,58213,10299.0
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller,58262,24229.0
26119,"Naked Kiss, The (1964)",Drama,58390,26031.0
26122,Onibaba (1964),Drama|Horror|War,58430,3763.0
26123,Robin and the 7 Hoods (1964),Comedy|Crime|Musical,58529,17696.0
26124,Robinson Crusoe on Mars (1964),Sci-Fi,58530,7348.0
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror,58606,28504.0
26128,What a Way to Go! (1964),Comedy|Musical|Romance,58743,23574.0
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,58946,17295.0
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,59026,13187.0
26134,Dracula: Prince of Darkness (1966),Horror|Mystery,59127,17102.0
26138,"Hill, The (1965)",Drama|War,59274,24395.0
26139,In Harm's Way (1965),Drama|War,59309,37921.0
26142,Major Dundee (1965),Adventure|War|Western,59418,29715.0
26144,Operation Crossbow (1965),Action|Adventure|War,59549,36583.0
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,59798,42731.0
26148,"Train, The (1964)",Action|Thriller|War,59825,3482.0
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,60107,895.0
26151,Au Hasard Balthazar (1966),Crime|Drama,60138,20108.0
26152,Batman (1966),Action|Adventure|Comedy,60153,2661.0
26153,Grand Prix (1966),Drama,60472,20379.0
26155,Khartoum (1966),Action|Adventure|Drama|War,60588,29710.0
26156,Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967),Action|Adventure,60635,104237.0
26157,Manos: The Hands of Fate (1966),Horror,60666,22293.0
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,60802,789.0
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,61101,45706.0
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy,61369,11047.0
26163,Don't Look Back (1967),Documentary|Musical,61589,135.0
26164,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy,61643,33257.0
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,61882,17905.0
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama,61955,4191.0
26171,Play Time (a.k.a. Playtime) (1967),Comedy,62136,10227.0
26172,Point Blank (1967),Action|Crime|Drama|Thriller,62138,26039.0
26174,The Shooting (1966),Western,62262,42701.0
26176,Titicut Follies (1967),Documentary|Drama,62374,41212.0
26178,Two for the Road (1967),Comedy|Drama|Romance,62407,5767.0
26181,"War Wagon, The (1967)",Action|Western,62472,27277.0
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,62687,9929.0
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,62759,20873.0
26187,Head (1968),Comedy|Fantasy|Musical,63049,18193.0
26188,"Heart Is a Lonely Hunter, The (1968)",Drama,63050,22176.0
26189,"I Love You, Alice B. Toklas! (1968)",Comedy,63115,42623.0
26195,Sympathy for the Devil (1968),Documentary|Musical,63665,50789.0
26197,War and Peace (Voyna i mir) (1967),Drama|Romance|War,63794,29266.0
26198,"Yours, Mine and Ours (1968)",Children|Comedy,63829,27983.0
26199,Alice's Restaurant (1969),Comedy|Drama,64002,5638.0
26203,Colossus: The Forbin Project (1970),Sci-Fi|Thriller,64177,14801.0
26204,Death Rides a Horse (Da uomo a uomo) (1967),Action|Western,64208,49397.0
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance,64612,48831.0
26219,Brewster McCloud (1970),Comedy,65492,26525.0
26222,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy,65649,33205.0
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,65772,2860.0
26226,"Hi, Mom! (1970)",Comedy,65836,42589.0
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",Drama|Romance,65955,31304.0
26230,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance,66181,38222.0
26231,Performance (1970),Crime|Drama|Thriller,66214,26606.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,66565,20848.0
26237,Zabriskie Point (1970),Drama|Romance,66601,2998.0
26240,"Beguiled, The (1971)",Drama|Thriller|War,66819,31906.0
26241,The Devils (1971),Drama,66993,31767.0
26242,Duel (1971),Action|Mystery|Thriller,67023,839.0
26245,"Go-Between, The (1970)",Drama|Romance,67144,36194.0
26246,Johnny Got His Gun (1971),Drama|War,67277,16328.0
26248,Let's Scare Jessica to Death (1971),Horror|Mystery,67341,16154.0
26249,They Call Me Trinity (1971),Comedy|Western,67355,9394.0
26251,Mon Oncle Antoine (1971),Drama,67439,74689.0
26252,"New Leaf, A (1971)",Comedy|Romance,67482,36850.0
26256,Support Your Local Gunfighter (1971),Comedy|Romance|Western,67809,18287.0
26257,Sweet Sweetback's Baadasssss Song (1971),Crime|Drama|Thriller,67810,5822.0
26258,"Topo, El (1970)",Fantasy|Western,67866,13041.0
26259,"Emigrants, The (Utvandrarna) (1971)",Drama,67919,40732.0
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,68503,18250.0
26268,The Tall Blond Man with One Black Shoe (1972),Comedy|Mystery,68655,12089.0
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime,68815,41471.0
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure,68816,17810.0
26271,Lady Sings the Blues (1972),Drama|Musical,68828,23148.0
26280,Traffic (Trafic) (1971),Comedy,69400,11378.0
26282,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)",Comedy,69747,760.0
26283,Charley Varrick (1973),Crime|Drama|Thriller,69865,27331.0
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,69945,1410.0
26289,Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller,70030,31943.0
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western,70215,9474.0
26299,Phase IV (1974),Horror|Sci-Fi|Thriller,70531,59189.0
26301,Save the Tiger (1973),Drama,70640,38714.0
26302,Scarecrow (1973),Drama,70643,31587.0
26303,Sisters (1973),Horror|Thriller,70698,22307.0
26306,Theatre of Blood (1973),Comedy|Horror|Mystery,70791,28498.0
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,70842,21035.0
26313,California Split (1974),Comedy|Drama,71269,32044.0
26314,"Cars That Ate Paris, The (1974)",Comedy|Horror|Thriller,71282,62761.0
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),Horror,71431,25627.0
26317,Emmanuelle (1974),Drama|Romance,71464,24402.0
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama,71487,5558.0
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),Drama|Horror|Sci-Fi,71508,3043.0
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,71571,16246.0
26324,Harry and Tonto (1974),Comedy|Drama,71598,42448.0
26325,Hearts and Minds (1974),Documentary|War,71604,42449.0
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,71615,8327.0
26334,Thieves Like Us (1974),Crime|Drama|Romance,72274,31656.0
26336,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",Comedy|Crime|Mystery,72608,29859.0
26339,Dolemite (1975),Action|Comedy|Crime|Mystery|Thriller,72895,19174.0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,72901,9385.0
26342,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller,72973,1835.0
26344,French Connection II (1975),Action|Crime|Drama|Thriller,73018,10711.0
26345,"Great Waldo Pepper, The (1975)",Drama|Romance,73075,19740.0
26346,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",Drama,73114,1829.0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,73179,43430.0
26349,Night Moves (1975),Crime|Thriller,73453,32042.0
26350,"Passenger, The (Professione: reporter) (1975)",Drama,73580,9652.0
26356,Supervixens (1975),Comedy|Thriller,73768,5725.0
26359,1900 (Novecento) (1976),Drama|War,74084,3870.0
26360,"Small Change (Argent de poche, L') (1976)",Comedy|Drama,74152,1660.0
26365,Futureworld (1976),Sci-Fi|Thriller,74559,10640.0
26366,Harlan County U.S.A. (1976),Documentary,74605,33324.0
26370,"Message, The (a.k.a. Mohammad: Messenger of God) (1976)",Adventure|Drama|War,74896,26842.0
26371,The Missouri Breaks (1976),Drama|Western,74906,42252.0
26375,Silver Streak (1976),Action|Comedy|Crime,75223,11558.0
26378,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?) (1976),Horror|Mystery|Thriller,75462,43751.0
26379,Jesus of Nazareth (1977),Drama,75520,2413.0
26383,Demon Seed (1977),Horror|Sci-Fi|Thriller,75931,18775.0
26386,High Anxiety (1977),Comedy|Thriller,76141,12535.0
26388,"Hound of the Baskervilles, The (1978)",Comedy|Crime|Mystery,76161,62847.0
26391,"New York, New York (1977)",Drama|Musical|Romance,76451,12637.0
26393,Sorcerer (1977),Action|Thriller,76740,38985.0
26394,"Turning Point, The (1977)",Drama|Romance,76843,61280.0
26395,"Rutles: All You Need Is Cash, The (1978)",Comedy,77147,16378.0
26398,Capricorn One (1978),Drama|Sci-Fi|Thriller,77294,11935.0
26399,Five Deadly Venoms (1978),Action,77559,13481.0
26400,Gates of Heaven (1978),Documentary,77598,24998.0
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,78252,11537.0
26414,"Wedding, A (1978)",Comedy|Drama,78481,45695.0
26417,French Fried Vacation 2 (Les bronzés font du ski) (1979),Comedy,78907,33701.0
26418,Buffet froid (1979),Comedy|Crime,78913,38438.0
26422,Hair (1979),Comedy|Drama|Musical,79261,10654.0
26425,"In-Laws, The (1979)",Action|Comedy,79336,19827.0
26431,Opening Night (1977),Drama,79672,33665.0
26448,Pelle Svanslös (1981),Animation|Children,82892,47542.0
26462,Bad Boys (1983),Crime|Drama|Thriller,85210,13633.0
26463,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War,85218,14087.0
26464,Blue Thunder (1983),Action|Crime|Drama,85255,6341.0
26465,D.C. Cab (1983),Action|Comedy,85387,27679.0
26467,"Day After, The (1983)",Drama|Sci-Fi,85404,7012.0
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,85474,15251.0
26472,"Norte, El (1984)",Adventure|Drama,85482,17435.0
26476,Merry Christmas Mr. Lawrence (1983),Drama|War,85933,11948.0
26479,"Pirates of Penzance, The (1983)",Adventure|Comedy|Musical|Romance,86112,15716.0
26483,Rock & Rule (1983),Animation|Fantasy|Musical|Sci-Fi,86203,21356.0
26485,Rumble Fish (1983),Drama,86216,232.0
26487,Star 80 (1983),Drama,86355,30707.0
26488,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller,86356,12633.0
26491,To Be or Not to Be (1983),Comedy|Romance|War,86450,22998.0
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,86491,15301.0
26493,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",Drama|Mystery|Thriller,86543,29140.0
26494,Suburbia (1984),Drama,86589,28054.0
26495,Yellowbeard (1983),Action|Adventure|Comedy,86618,11609.0
26497,Another Country (1984),Drama|Romance,86904,31939.0
26501,Choose Me (1984),Comedy|Romance,87054,42086.0
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,87065,48677.0
26509,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi,87197,19596.0
26512,"Hit, The (1984)",Crime|Drama|Thriller,87414,19621.0
26513,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi,87451,10179.0
26520,Full Moon in Paris (Les nuits de la pleine lune) (1984),Drama|Romance,87821,27102.0
26521,Racing with the Moon (1984),Comedy|Drama|Romance,87968,47359.0
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,88117,27414.0
26524,"Times of Harvey Milk, The (1984)",Documentary,88275,33138.0
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,88461,8221.0
26529,Asterix vs. Caesar (Astérix et la surprise de César) (1985),Adventure|Animation|Children|Comedy,88748,8868.0
26539,Death of a Salesman (1985),Drama,89006,12615.0
26540,Demons (Dèmoni) (1985),Horror,89013,14029.0
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,89374,9056.0
26550,Mishima: A Life in Four Chapters (1985),Drama,89603,27064.0
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,89869,10176.0
26555,Spies Like Us (1985),Comedy,90056,9080.0
26558,"Stuff, The (1985)",Comedy|Horror|Mystery|Sci-Fi,90094,18502.0
26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War,90215,41205.0
26561,Vision Quest (1985),Drama|Romance,90270,30069.0
26562,White Nights (1985),Drama,90319,16082.0
26564,'Round Midnight (1986),Drama|Musical,90557,14670.0
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy,90667,9318.0
26566,"Best of Times, The (1986)",Comedy|Drama,90713,30653.0
26567,Club Paradise (1986),Comedy,90856,26555.0
26569,Dead End Drive-In (1986),Action|Drama|Horror|Sci-Fi|Thriller,90915,47340.0
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,91670,24657.0
26581,Sherman's March (1985),Documentary,91943,41480.0
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,92263,11471.0
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,92337,
26589,Dragons Forever (1988),Action|Comedy|Romance,93015,21733.0
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,93171,22572.0
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,93412,4043.0
26602,Pathfinder (Ofelas) (1987),Action|Adventure|Drama,93668,2172.0
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,93777,8852.0
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,93978,30421.0
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,94357,18305.0
26616,Cobra Verde (1987),Adventure|Drama,94888,11513.0
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,95444,16296.0
26630,Moonwalker (1988),Musical,95655,13192.0
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,95715,18917.0
26644,Landscape in the Mist (Topio stin omichli) (1988),Drama,96288,47795.0
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,97814,16859.0
26663,Monsieur Hire (1989),Crime|Romance|Thriller,97904,38695.0
26675,Boiling Point (3-4 x jûgatsu) (1990),Action|Comedy|Crime,98967,26936.0
26676,Almost an Angel (1990),Comedy,99018,25943.0
26680,Cry-Baby (1990),Comedy|Musical|Romance,99329,9768.0
26681,Bullet in the Head (1990),Action|Drama|War,99426,11909.0
26684,Frankenhooker (1990),Comedy|Horror,99611,27274.0
26686,Ghost Dad (1990),Comedy|Fantasy,99654,10485.0
26688,Hard to Kill (1990),Action|Crime|Drama,99739,9569.0
26691,I Hired a Contract Killer (1990),Comedy|Drama,99818,7975.0
26694,Ju Dou (1990),Drama,99902,41821.0
26695,"Krays, The (1990)",Drama,99951,21344.0
26696,Lionheart (1990),Action,100029,9399.0
26698,Narrow Margin (1990),Crime|Thriller,100224,31597.0
26699,Close-Up (Nema-ye Nazdik) (1990),Drama,100234,30017.0
